Month,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,DepTimeM,DepTimeCategorical,UniqueCarrier_OriginDest,UniqueCarrier_Origin,target
c-7,c-3,951,MQ,HOU,DFW,247,51,15,MQ_HOU_DFW,MQ_HOU,1
c-10,c-1,896,UA,ORD,SFO,1846,56,14,UA_ORD_SFO,UA_ORD,0
c-2,c-6,865,WN,SAT,DAL,248,25,14,WN_SAT_DAL,WN_SAT,1
c-1,c-1,509,OO,SLC,RNO,422,29,8,OO_SLC_RNO,OO_SLC,0
c-3,c-3,476,NW,MIA,DTW,1145,56,7,NW_MIA_DTW,NW_MIA,0
c-2,c-7,435,OH,ATL,BWI,576,15,7,OH_ATL_BWI,OH_ATL,0
c-8,c-5,499,FL,ATL,HOU,696,19,8,FL_ATL_HOU,FL_ATL,0
c-5,c-2,835,OH,ROC,ATL,749,55,13,OH_ROC_ATL,OH_ROC,0
c-10,c-1,757,CO,CLE,IAH,1091,37,12,CO_CLE_IAH,CO_CLE,0
c-8,c-7,731,AA,LGA,MIA,1097,11,12,AA_LGA_MIA,AA_LGA,0
c-3,c-6,1124,EV,JAN,ATL,341,44,18,EV_JAN_ATL,EV_JAN,0
c-11,c-4,990,CO,EWR,TPA,998,30,16,CO_EWR_TPA,CO_EWR,0
c-1,c-3,1335,XE,MKE,CLE,328,15,22,XE_MKE_CLE,XE_MKE,1
c-7,c-6,407,FL,ROC,BWI,277,47,6,FL_ROC_BWI,FL_ROC,0
c-1,c-4,805,OH,MIA,JFK,1090,25,13,OH_MIA_JFK,OH_MIA,0
c-1,c-7,689,US,CMH,CLT,346,29,11,US_CMH_CLT,US_CMH,1
c-3,c-1,849,XE,PVD,EWR,160,9,14,XE_PVD_EWR,XE_PVD,1
c-10,c-7,1120,XE,CLE,HPN,425,40,18,XE_CLE_HPN,XE_CLE,0
c-7,c-1,1215,EV,ATL,MFE,974,15,20,EV_ATL_MFE,EV_ATL,1
c-8,c-6,966,FL,MDW,DFW,797,6,16,FL_MDW_DFW,FL_MDW,0
c-1,c-7,920,EV,ATL,ABE,692,20,15,EV_ATL_ABE,EV_ATL,0
c-10,c-5,760,WN,LAS,LAX,236,40,12,WN_LAS_LAX,WN_LAS,0
c-11,c-2,1399,US,RSW,PHL,992,19,23,US_RSW_PHL,US_RSW,1
c-8,c-2,1143,MQ,BOS,RDU,612,3,19,MQ_BOS_RDU,MQ_BOS,1
c-5,c-4,646,XE,IAH,SDF,788,46,10,XE_IAH_SDF,XE_IAH,0
c-5,c-3,1180,US,ATL,PHX,1587,40,19,US_ATL_PHX,US_ATL,1
c-11,c-6,888,MQ,JAX,ORD,865,48,14,MQ_JAX_ORD,MQ_JAX,1
c-11,c-1,867,UA,TUS,DEN,639,27,14,UA_TUS_DEN,UA_TUS,0
c-6,c-2,731,XE,CMH,IAH,986,11,12,XE_CMH_IAH,XE_CMH,1
c-12,c-3,1050,YV,PHX,PSP,261,30,17,YV_PHX_PSP,YV_PHX,0
c-4,c-5,469,FL,ATL,TPA,406,49,7,FL_ATL_TPA,FL_ATL,0
c-12,c-7,1211,MQ,LAX,SBP,155,11,20,MQ_LAX_SBP,MQ_LAX,1
c-10,c-6,1095,EV,MOB,ATL,302,15,18,EV_MOB_ATL,EV_MOB,0
c-7,c-2,1171,OO,SFO,ABQ,896,31,19,OO_SFO_ABQ,OO_SFO,0
c-4,c-6,688,WN,BOI,GEG,287,28,11,WN_BOI_GEG,WN_BOI,0
c-10,c-7,1150,WN,PHX,SAT,843,10,19,WN_PHX_SAT,WN_PHX,0
c-8,c-5,1010,NW,MDW,MSP,349,50,16,NW_MDW_MSP,NW_MDW,1
c-10,c-3,432,DL,CHS,ATL,259,12,7,DL_CHS_ATL,DL_CHS,0
c-2,c-7,655,AA,TUS,DFW,813,55,10,AA_TUS_DFW,AA_TUS,1
c-1,c-5,420,US,ORF,CLT,290,0,7,US_ORF_CLT,US_ORF,0
c-1,c-1,975,WN,OKC,DAL,181,15,16,WN_OKC_DAL,WN_OKC,0
c-9,c-4,611,XE,SYR,CLE,317,11,10,XE_SYR_CLE,XE_SYR,0
c-1,c-1,560,XE,EWR,MEM,946,20,9,XE_EWR_MEM,XE_EWR,0
c-9,c-5,961,XE,EWR,STL,872,1,16,XE_EWR_STL,XE_EWR,1
c-12,c-4,1045,WN,LAX,PHX,370,25,17,WN_LAX_PHX,WN_LAX,1
c-4,c-6,690,MQ,SJC,SNA,342,30,11,MQ_SJC_SNA,MQ_SJC,0
c-5,c-7,1246,NW,MSP,BIS,386,46,20,NW_MSP_BIS,NW_MSP,1
c-10,c-7,908,DL,SLC,LAX,590,8,15,DL_SLC_LAX,DL_SLC,0
c-7,c-7,1279,NW,MSP,DLH,144,19,21,NW_MSP_DLH,NW_MSP,0
c-9,c-7,909,DL,SLC,SAN,626,9,15,DL_SLC_SAN,DL_SLC,0
c-5,c-1,333,OO,EKO,SLC,200,33,5,OO_EKO_SLC,OO_EKO,0
c-6,c-5,469,US,TPA,PHX,1788,49,7,US_TPA_PHX,US_TPA,0
c-1,c-2,1142,CO,DCA,EWR,199,2,19,CO_DCA_EWR,CO_DCA,0
c-12,c-6,749,XE,CLE,RDU,416,29,12,XE_CLE_RDU,XE_CLE,0
c-5,c-4,1108,WN,MCO,MHT,1142,28,18,WN_MCO_MHT,WN_MCO,0
c-11,c-3,429,WN,ELP,AUS,528,9,7,WN_ELP_AUS,WN_ELP,0
c-12,c-2,1409,EV,ATL,MGM,147,29,23,EV_ATL_MGM,EV_ATL,1
c-1,c-3,453,DL,LGA,DCA,214,33,7,DL_LGA_DCA,DL_LGA,0
c-8,c-6,720,YV,PHX,COS,551,0,12,YV_PHX_COS,YV_PHX,1
c-11,c-2,761,AA,PHL,ORD,678,41,12,AA_PHL_ORD,AA_PHL,1
c-9,c-2,961,MQ,SJC,LAX,308,1,16,MQ_SJC_LAX,MQ_SJC,0
c-5,c-3,1126,OO,FAR,DEN,627,46,18,OO_FAR_DEN,OO_FAR,0
c-5,c-2,526,OO,SLC,DEN,391,46,8,OO_SLC_DEN,OO_SLC,0
c-4,c-6,815,US,PIT,TPA,873,35,13,US_PIT_TPA,US_PIT,0
c-4,c-5,444,US,BDL,PHL,196,24,7,US_BDL_PHL,US_BDL,0
c-2,c-4,1162,WN,AUS,DAL,189,22,19,WN_AUS_DAL,WN_AUS,1
c-11,c-3,855,XE,EWR,SDF,642,15,14,XE_EWR_SDF,XE_EWR,0
c-4,c-6,970,MQ,TYR,DFW,103,10,16,MQ_TYR_DFW,MQ_TYR,0
c-6,c-5,664,OO,MKE,ORD,67,4,11,OO_MKE_ORD,OO_MKE,0
c-4,c-5,780,OO,SUN,SLC,223,0,13,OO_SUN_SLC,OO_SUN,0
c-1,c-5,888,XE,DFW,CLE,1021,48,14,XE_DFW_CLE,XE_DFW,0
c-7,c-1,846,AA,BNA,DFW,631,6,14,AA_BNA_DFW,AA_BNA,0
c-2,c-2,1123,OO,FSD,ORD,462,43,18,OO_FSD_ORD,OO_FSD,1
c-2,c-7,531,AA,PHX,DFW,868,51,8,AA_PHX_DFW,AA_PHX,0
c-1,c-1,876,MQ,CLE,LGA,418,36,14,MQ_CLE_LGA,MQ_CLE,0
c-4,c-6,660,EV,MYR,ATL,317,0,11,EV_MYR_ATL,EV_MYR,0
c-7,c-3,1332,UA,SFO,LAS,414,12,22,UA_SFO_LAS,UA_SFO,0
c-7,c-1,1038,WN,MCO,ISP,972,18,17,WN_MCO_ISP,WN_MCO,0
c-1,c-7,898,XE,EWR,ORF,284,58,14,XE_EWR_ORF,XE_EWR,0
c-7,c-7,693,OO,SFO,BOI,522,33,11,OO_SFO_BOI,OO_SFO,0
c-6,c-4,1062,CO,IAH,SMF,1609,42,17,CO_IAH_SMF,CO_IAH,0
c-10,c-3,419,DL,CAE,ATL,191,59,6,DL_CAE_ATL,DL_CAE,0
c-5,c-1,400,OH,MSP,CVG,596,40,6,OH_MSP_CVG,OH_MSP,0
c-1,c-6,1400,OH,CVG,DAY,64,20,23,OH_CVG_DAY,OH_CVG,1
c-3,c-4,390,UA,LAX,SFO,337,30,6,UA_LAX_SFO,UA_LAX,0
c-6,c-7,556,EV,ATL,TUP,253,16,9,EV_ATL_TUP,EV_ATL,0
c-3,c-2,1005,WN,SAT,PHX,843,45,16,WN_SAT_PHX,WN_SAT,0
c-2,c-6,512,US,TPA,CLT,508,32,8,US_TPA_CLT,US_TPA,0
c-3,c-6,666,CO,IAH,ORD,925,6,11,CO_IAH_ORD,CO_IAH,1
c-5,c-6,435,OH,DTW,JFK,508,15,7,OH_DTW_JFK,OH_DTW,1
c-3,c-3,736,US,ILM,CLT,185,16,12,US_ILM_CLT,US_ILM,0
c-7,c-4,1252,WN,SLC,OAK,588,52,20,WN_SLC_OAK,WN_SLC,1
c-4,c-7,1060,NW,DTW,CLT,500,40,17,NW_DTW_CLT,NW_DTW,1
c-10,c-1,915,B6,BUR,JFK,2465,15,15,B6_BUR_JFK,B6_BUR,0
c-3,c-6,416,MQ,GSP,DFW,862,56,6,MQ_GSP_DFW,MQ_GSP,0
c-6,c-4,1143,EV,DHN,ATL,171,3,19,EV_DHN_ATL,EV_DHN,1
c-6,c-4,900,OH,CVG,JAX,614,0,15,OH_CVG_JAX,OH_CVG,0
c-2,c-6,650,OH,PIT,JFK,340,50,10,OH_PIT_JFK,OH_PIT,0
c-8,c-4,480,UA,EGE,ORD,1007,0,8,UA_EGE_ORD,UA_EGE,0
c-11,c-1,1190,MQ,ORD,ORF,717,50,19,MQ_ORD_ORF,MQ_ORD,0
c-2,c-3,1074,AS,SEA,SAN,1050,54,17,AS_SEA_SAN,AS_SEA,0
c-4,c-4,356,OO,MSO,SLC,436,56,5,OO_MSO_SLC,OO_MSO,0
c-9,c-4,1280,OO,SLC,TUS,601,20,21,OO_SLC_TUS,OO_SLC,0
c-7,c-7,1080,US,BWI,PIT,210,0,18,US_BWI_PIT,US_BWI,0
c-8,c-4,546,AA,DFW,OMA,583,6,9,AA_DFW_OMA,AA_DFW,0
c-1,c-4,1254,FL,ATL,IAD,533,54,20,FL_ATL_IAD,FL_ATL,0
c-11,c-1,1000,OH,CVG,BWI,430,40,16,OH_CVG_BWI,OH_CVG,0
c-4,c-6,545,HP,PHX,CLE,1737,5,9,HP_PHX_CLE,HP_PHX,0
c-7,c-5,1176,AA,ORD,DTW,235,36,19,AA_ORD_DTW,AA_ORD,1
c-9,c-4,884,UA,DEN,SFO,967,44,14,UA_DEN_SFO,UA_DEN,0
c-2,c-6,560,NW,DTW,DEN,1123,20,9,NW_DTW_DEN,NW_DTW,1
c-5,c-7,1222,EV,AVL,ATL,164,22,20,EV_AVL_ATL,EV_AVL,1
c-10,c-2,1164,WN,TUS,LAS,365,24,19,WN_TUS_LAS,WN_TUS,0
c-7,c-3,1291,UA,BWI,ORD,622,31,21,UA_BWI_ORD,UA_BWI,1
c-7,c-1,547,CO,IAH,PDX,1825,7,9,CO_IAH_PDX,CO_IAH,0
c-9,c-1,912,DL,ATL,SAV,215,12,15,DL_ATL_SAV,DL_ATL,0
c-1,c-4,828,OO,DEN,BNA,1013,48,13,OO_DEN_BNA,OO_DEN,0
c-9,c-1,1077,XE,CHS,EWR,628,57,17,XE_CHS_EWR,XE_CHS,0
c-11,c-2,685,UA,DEN,LAS,629,25,11,UA_DEN_LAS,UA_DEN,0
c-1,c-7,679,AA,MIA,ORD,1197,19,11,AA_MIA_ORD,AA_MIA,0
c-8,c-4,1056,DL,JAX,ATL,270,36,17,DL_JAX_ATL,DL_JAX,0
c-1,c-7,353,MQ,MLI,ORD,139,53,5,MQ_MLI_ORD,MQ_MLI,0
c-1,c-2,1022,XE,CRP,IAH,201,2,17,XE_CRP_IAH,XE_CRP,0
c-2,c-3,688,MQ,ORD,FWA,157,28,11,MQ_ORD_FWA,MQ_ORD,0
c-6,c-3,828,XE,MDT,CLE,280,48,13,XE_MDT_CLE,XE_MDT,0
c-5,c-5,600,OH,AVP,CVG,499,0,10,OH_AVP_CVG,OH_AVP,0
c-9,c-6,575,HP,LAS,SEA,866,35,9,HP_LAS_SEA,HP_LAS,0
c-6,c-6,820,WN,BNA,AUS,756,40,13,WN_BNA_AUS,WN_BNA,0
c-12,c-2,861,XE,IAH,ABQ,744,21,14,XE_IAH_ABQ,XE_IAH,0
c-1,c-5,516,US,ABE,PHL,55,36,8,US_ABE_PHL,US_ABE,0
c-6,c-1,895,XE,ORF,EWR,284,55,14,XE_ORF_EWR,XE_ORF,0
c-2,c-3,723,MQ,PIT,DFW,1068,3,12,MQ_PIT_DFW,MQ_PIT,0
c-12,c-3,1011,XE,CLE,TYS,403,51,16,XE_CLE_TYS,XE_CLE,0
c-7,c-7,1200,FL,CLT,ATL,227,0,20,FL_CLT_ATL,FL_CLT,1
c-4,c-2,1167,NW,DTW,MCO,957,27,19,NW_DTW_MCO,NW_DTW,0
c-8,c-3,723,US,ABQ,PHX,328,3,12,US_ABQ_PHX,US_ABQ,0
c-10,c-3,507,US,DCA,PBI,857,27,8,US_DCA_PBI,US_DCA,0
c-10,c-7,766,WN,RDU,BNA,443,46,12,WN_RDU_BNA,WN_RDU,0
c-3,c-7,372,CO,SEA,IAH,1874,12,6,CO_SEA_IAH,CO_SEA,0
c-12,c-1,680,US,BDL,PHL,196,20,11,US_BDL_PHL,US_BDL,0
c-8,c-6,991,CO,DEN,IAH,861,31,16,CO_DEN_IAH,CO_DEN,0
c-6,c-5,588,US,DCA,BOS,399,48,9,US_DCA_BOS,US_DCA,0
c-4,c-1,625,WN,MHT,MCO,1142,25,10,WN_MHT_MCO,WN_MHT,1
c-8,c-6,460,YV,RAP,DEN,301,40,7,YV_RAP_DEN,YV_RAP,0
c-5,c-5,865,XE,IAH,MOB,427,25,14,XE_IAH_MOB,XE_IAH,0
c-10,c-1,1111,WN,CMH,TPA,829,31,18,WN_CMH_TPA,WN_CMH,1
c-4,c-6,370,YV,FAT,PHX,493,10,6,YV_FAT_PHX,YV_FAT,0
c-3,c-5,375,AA,LGA,MCI,1107,15,6,AA_LGA_MCI,AA_LGA,0
c-1,c-4,1360,B6,JFK,BTV,267,40,22,B6_JFK_BTV,B6_JFK,0
c-4,c-2,555,WN,BWI,LAX,2329,15,9,WN_BWI_LAX,WN_BWI,0
c-3,c-3,572,CO,IAH,SJC,1608,32,9,CO_IAH_SJC,CO_IAH,0
c-6,c-3,546,FL,ATL,JAX,270,6,9,FL_ATL_JAX,FL_ATL,0
c-10,c-7,1080,UA,DEN,ANC,2406,0,18,UA_DEN_ANC,UA_DEN,0
c-7,c-2,657,MQ,MIA,IND,1021,57,10,MQ_MIA_IND,MQ_MIA,0
c-12,c-6,711,MQ,MIA,IAD,921,51,11,MQ_MIA_IAD,MQ_MIA,0
c-8,c-3,1167,XE,EWR,BNA,748,27,19,XE_EWR_BNA,XE_EWR,0
c-5,c-2,415,DL,MOB,ATL,302,55,6,DL_MOB_ATL,DL_MOB,0
c-12,c-3,664,MQ,MRY,LAX,267,4,11,MQ_MRY_LAX,MQ_MRY,0
c-12,c-2,518,F9,DEN,SNA,846,38,8,F9_DEN_SNA,F9_DEN,0
c-7,c-2,456,DH,SFO,IAD,2419,36,7,DH_SFO_IAD,DH_SFO,0
c-2,c-1,881,CO,IAH,MFE,316,41,14,CO_IAH_MFE,CO_IAH,0
c-4,c-5,634,HA,OGG,HNL,100,34,10,HA_OGG_HNL,HA_OGG,0
c-5,c-5,1374,HP,LAS,MSP,1300,54,22,HP_LAS_MSP,HP_LAS,0
c-1,c-2,912,NW,MSP,DTW,528,12,15,NW_MSP_DTW,NW_MSP,0
c-6,c-1,1277,FL,MCO,DAY,808,17,21,FL_MCO_DAY,FL_MCO,1
c-5,c-5,1114,MQ,RDU,DCA,227,34,18,MQ_RDU_DCA,MQ_RDU,1
c-10,c-7,1124,HP,SMF,PHX,647,44,18,HP_SMF_PHX,HP_SMF,1
c-9,c-4,383,UA,OAK,LAX,337,23,6,UA_OAK_LAX,UA_OAK,0
c-12,c-5,344,XE,SDF,CLE,304,44,5,XE_SDF_CLE,XE_SDF,0
c-5,c-3,645,OH,CVG,GRR,268,45,10,OH_CVG_GRR,OH_CVG,0
c-10,c-5,1063,CO,EWR,ATL,745,43,17,CO_EWR_ATL,CO_EWR,1
c-4,c-2,687,WN,LAX,AUS,1242,27,11,WN_LAX_AUS,WN_LAX,1
c-11,c-4,345,CO,PHL,IAH,1324,45,5,CO_PHL_IAH,CO_PHL,0
c-1,c-1,440,WN,MSY,BNA,471,20,7,WN_MSY_BNA,WN_MSY,0
c-8,c-3,953,XE,CLE,HPN,425,53,15,XE_CLE_HPN,XE_CLE,0
c-3,c-5,846,F9,STL,DEN,770,6,14,F9_STL_DEN,F9_STL,0
c-9,c-7,622,XE,IAH,BNA,657,22,10,XE_IAH_BNA,XE_IAH,0
c-12,c-2,1155,DL,CVG,SNA,1877,15,19,DL_CVG_SNA,DL_CVG,0
c-11,c-6,1056,US,CLT,PHX,1774,36,17,US_CLT_PHX,US_CLT,0
c-7,c-3,430,DL,EWR,ATL,745,10,7,DL_EWR_ATL,DL_EWR,0
c-3,c-3,1033,NW,MSP,SAN,1532,13,17,NW_MSP_SAN,NW_MSP,0
c-6,c-2,1239,WN,ISP,MCO,972,39,20,WN_ISP_MCO,WN_ISP,0
c-6,c-5,940,OO,SLC,FCA,532,40,15,OO_SLC_FCA,OO_SLC,0
c-10,c-3,415,WN,TUL,STL,351,55,6,WN_TUL_STL,WN_TUL,0
c-9,c-4,820,XE,EWR,IAD,213,40,13,XE_EWR_IAD,XE_EWR,0
c-12,c-6,1230,WN,MDW,TUS,1440,30,20,WN_MDW_TUS,WN_MDW,1
c-12,c-7,1016,FL,ATL,MCO,403,56,16,FL_ATL_MCO,FL_ATL,0
c-10,c-1,426,AS,JNU,KTN,234,6,7,AS_JNU_KTN,AS_JNU,0
c-10,c-6,1050,OH,JFK,MIA,1090,30,17,OH_JFK_MIA,OH_JFK,0
c-7,c-1,1100,WN,BDL,PHL,196,20,18,WN_BDL_PHL,WN_BDL,0
c-11,c-4,1190,MQ,HOU,DFW,247,50,19,MQ_HOU_DFW,MQ_HOU,0
c-10,c-6,450,UA,SFO,SAN,447,30,7,UA_SFO_SAN,UA_SFO,0
c-9,c-2,764,XE,MCI,IAH,643,44,12,XE_MCI_IAH,XE_MCI,0
c-12,c-4,1033,NW,DTW,MSN,312,13,17,NW_DTW_MSN,NW_DTW,0
c-3,c-3,505,OH,BOS,RDU,612,25,8,OH_BOS_RDU,OH_BOS,1
c-7,c-7,1270,DL,BWI,ATL,576,10,21,DL_BWI_ATL,DL_BWI,1
c-6,c-7,1076,YV,COS,DEN,72,56,17,YV_COS_DEN,YV_COS,0
c-10,c-3,1114,XE,PIT,EWR,319,34,18,XE_PIT_EWR,XE_PIT,0
c-3,c-3,1105,AA,SJU,BWI,1565,25,18,AA_SJU_BWI,AA_SJU,0
c-5,c-1,1327,FL,ATL,MSY,425,7,22,FL_ATL_MSY,FL_ATL,1
c-5,c-2,400,OO,PIH,SLC,150,40,6,OO_PIH_SLC,OO_PIH,0
c-4,c-7,699,FL,MCO,ATL,403,39,11,FL_MCO_ATL,FL_MCO,1
c-2,c-6,845,UA,LGA,ORD,733,5,14,UA_LGA_ORD,UA_LGA,0
c-11,c-6,355,OO,TUL,ORD,585,55,5,OO_TUL_ORD,OO_TUL,0
c-11,c-1,457,WN,OAK,PHX,646,37,7,WN_OAK_PHX,WN_OAK,0
c-6,c-7,889,FL,CAK,ATL,528,49,14,FL_CAK_ATL,FL_CAK,0
c-12,c-1,1151,AA,DTW,DFW,987,11,19,AA_DTW_DFW,AA_DTW,0
c-10,c-6,46,B6,JFK,BQN,1576,46,0,B6_JFK_BQN,B6_JFK,0
c-12,c-3,405,UA,ORD,PHX,1440,45,6,UA_ORD_PHX,UA_ORD,0
c-11,c-2,531,US,BWI,LAS,2106,51,8,US_BWI_LAS,US_BWI,1
c-1,c-6,752,DL,CVG,MCO,756,32,12,DL_CVG_MCO,DL_CVG,0
c-3,c-5,375,DL,AUS,ATL,813,15,6,DL_AUS_ATL,DL_AUS,0
c-8,c-2,932,XE,EWR,MHT,209,32,15,XE_EWR_MHT,XE_EWR,0
c-4,c-5,1257,FL,PHF,ATL,508,57,20,FL_PHF_ATL,FL_PHF,1
c-9,c-3,805,B6,OAK,JFK,2576,25,13,B6_OAK_JFK,B6_OAK,0
c-4,c-2,1050,NW,IND,DTW,231,30,17,NW_IND_DTW,NW_IND,0
c-9,c-6,774,US,CLT,BNA,329,54,12,US_CLT_BNA,US_CLT,0
c-2,c-1,981,DH,TPA,GSO,580,21,16,DH_TPA_GSO,DH_TPA,0
c-7,c-7,1268,UA,ORD,EWR,719,8,21,UA_ORD_EWR,UA_ORD,1
c-9,c-3,515,WN,MAF,ABQ,332,35,8,WN_MAF_ABQ,WN_MAF,0
c-4,c-3,691,AA,MSY,LGA,1183,31,11,AA_MSY_LGA,AA_MSY,1
c-3,c-7,475,B6,JFK,FLL,1069,55,7,B6_JFK_FLL,B6_JFK,0
c-10,c-7,595,OO,ICT,DEN,419,55,9,OO_ICT_DEN,OO_ICT,0
c-4,c-6,729,OO,ORD,CLE,316,9,12,OO_ORD_CLE,OO_ORD,0
c-1,c-5,919,OH,RDU,CVG,390,19,15,OH_RDU_CVG,OH_RDU,0
c-5,c-2,1153,DL,DCA,ATL,547,13,19,DL_DCA_ATL,DL_DCA,0
c-8,c-5,939,B6,PIT,JFK,340,39,15,B6_PIT_JFK,B6_PIT,0
c-11,c-3,865,CO,TPA,EWR,998,25,14,CO_TPA_EWR,CO_TPA,1
c-12,c-3,936,NW,TPA,DTW,983,36,15,NW_TPA_DTW,NW_TPA,0
c-8,c-6,444,OO,SFO,SMF,86,24,7,OO_SFO_SMF,OO_SFO,0
c-1,c-4,1167,EV,DFW,BTR,383,27,19,EV_DFW_BTR,EV_DFW,0
c-9,c-2,488,DH,IAD,CAE,401,8,8,DH_IAD_CAE,DH_IAD,0
c-6,c-2,936,YV,BMI,ORD,116,36,15,YV_BMI_ORD,YV_BMI,0
c-4,c-3,352,AS,GEG,SEA,224,52,5,AS_GEG_SEA,AS_GEG,0
c-2,c-5,972,WN,OAK,BUR,325,12,16,WN_OAK_BUR,WN_OAK,1
c-9,c-4,520,MQ,JFK,RDU,426,40,8,MQ_JFK_RDU,MQ_JFK,0
c-12,c-1,1054,OO,LAX,BFL,109,34,17,OO_LAX_BFL,OO_LAX,0
c-10,c-6,1155,OH,JFK,ORD,740,15,19,OH_JFK_ORD,OH_JFK,1
c-5,c-4,1097,AA,SJU,BOS,1674,17,18,AA_SJU_BOS,AA_SJU,0
c-10,c-6,804,DL,MKE,ATL,669,24,13,DL_MKE_ATL,DL_MKE,1
c-10,c-6,976,AA,MIA,DFW,1121,16,16,AA_MIA_DFW,AA_MIA,0
c-6,c-2,675,UA,TPA,ORD,1012,15,11,UA_TPA_ORD,UA_TPA,1
c-4,c-2,1208,B6,FLL,JFK,1069,8,20,B6_FLL_JFK,B6_FLL,0
c-8,c-6,497,DL,ATL,PHX,1587,17,8,DL_ATL_PHX,DL_ATL,0
c-4,c-5,996,OO,SFO,CEC,304,36,16,OO_SFO_CEC,OO_SFO,1
c-8,c-6,1385,MQ,JFK,DCA,213,5,23,MQ_JFK_DCA,MQ_JFK,1
c-9,c-7,705,WN,SJC,SAN,417,45,11,WN_SJC_SAN,WN_SJC,0
c-8,c-2,1181,DL,ATL,DEN,1199,41,19,DL_ATL_DEN,DL_ATL,1
c-11,c-5,939,OO,DEN,RAP,301,39,15,OO_DEN_RAP,OO_DEN,0
c-4,c-1,395,EV,LAN,ATL,630,35,6,EV_LAN_ATL,EV_LAN,0
c-5,c-2,1285,NW,DTW,PIT,201,25,21,NW_DTW_PIT,NW_DTW,0
c-3,c-7,364,OO,RNO,SFO,192,4,6,OO_RNO_SFO,OO_RNO,0
c-7,c-6,526,US,DCA,BOS,399,46,8,US_DCA_BOS,US_DCA,0
c-6,c-5,631,WN,BWI,SDF,495,31,10,WN_BWI_SDF,WN_BWI,1
c-12,c-5,662,FL,ATL,MLI,633,2,11,FL_ATL_MLI,FL_ATL,0
c-2,c-7,355,EV,AVL,ATL,164,55,5,EV_AVL_ATL,EV_AVL,0
c-12,c-3,1000,WN,OAK,SAN,446,40,16,WN_OAK_SAN,WN_OAK,0
c-6,c-7,1055,WN,SLC,SEA,689,35,17,WN_SLC_SEA,WN_SLC,0
c-1,c-2,1140,XE,EWR,DAY,533,0,19,XE_EWR_DAY,XE_EWR,0
c-1,c-5,1185,EV,CVG,ATW,411,45,19,EV_CVG_ATW,EV_CVG,0
c-2,c-7,960,OH,LIT,CVG,513,0,16,OH_LIT_CVG,OH_LIT,1
c-7,c-6,1164,OH,CVG,PIT,256,24,19,OH_CVG_PIT,OH_CVG,0
c-11,c-2,814,CO,IAH,CMH,986,34,13,CO_IAH_CMH,CO_IAH,0
c-8,c-3,1071,DL,ATL,VPS,264,51,17,DL_ATL_VPS,DL_ATL,1
c-12,c-6,1104,TZ,HNL,LAX,2556,24,18,TZ_HNL_LAX,TZ_HNL,1
c-5,c-2,947,AS,SEA,LAX,954,47,15,AS_SEA_LAX,AS_SEA,0
c-10,c-2,702,XE,JAX,CLE,753,42,11,XE_JAX_CLE,XE_JAX,0
c-8,c-2,954,XE,CLE,MDT,280,54,15,XE_CLE_MDT,XE_CLE,0
c-12,c-1,668,XE,EWR,DTW,487,8,11,XE_EWR_DTW,XE_EWR,0
c-10,c-7,682,OO,GRB,ORD,174,22,11,OO_GRB_ORD,OO_GRB,0
c-4,c-5,1090,HP,PHX,EWR,2133,10,18,HP_PHX_EWR,HP_PHX,0
c-7,c-5,1136,NW,MSP,PVD,1116,56,18,NW_MSP_PVD,NW_MSP,1
c-1,c-2,683,XE,CLE,DCA,310,23,11,XE_CLE_DCA,XE_CLE,0
c-3,c-4,1015,MQ,DFW,CMH,927,55,16,MQ_DFW_CMH,MQ_DFW,0
c-7,c-2,536,NW,ORD,MSP,334,56,8,NW_ORD_MSP,NW_ORD,0
c-7,c-5,1105,AA,ORD,ATL,606,25,18,AA_ORD_ATL,AA_ORD,1
c-8,c-3,1220,OH,JFK,PIT,340,20,20,OH_JFK_PIT,OH_JFK,1
c-12,c-5,475,DL,ATL,ORD,606,55,7,DL_ATL_ORD,DL_ATL,0
c-11,c-5,775,OH,PIT,CVG,256,55,12,OH_PIT_CVG,OH_PIT,0
c-3,c-4,635,OH,DEN,CVG,1069,35,10,OH_DEN_CVG,OH_DEN,0
c-11,c-5,690,UA,MCO,IAD,758,30,11,UA_MCO_IAD,UA_MCO,0
c-1,c-6,1067,XE,CLE,DEN,1201,47,17,XE_CLE_DEN,XE_CLE,0
c-11,c-3,970,UA,SFO,LAS,414,10,16,UA_SFO_LAS,UA_SFO,0
c-11,c-3,912,XE,CLE,PVD,540,12,15,XE_CLE_PVD,XE_CLE,0
c-4,c-1,787,DL,ATL,DTW,594,7,13,DL_ATL_DTW,DL_ATL,0
c-8,c-4,730,US,PVD,CLT,683,10,12,US_PVD_CLT,US_PVD,0
c-12,c-5,1103,OO,ONT,SLC,558,23,18,OO_ONT_SLC,OO_ONT,0
c-3,c-6,377,AS,ANC,FAI,261,17,6,AS_ANC_FAI,AS_ANC,0
c-5,c-3,553,NW,SYR,DTW,374,13,9,NW_SYR_DTW,NW_SYR,0
c-12,c-4,1094,OO,SMF,SLC,532,14,18,OO_SMF_SLC,OO_SMF,0
c-5,c-6,386,CO,MEM,IAH,469,26,6,CO_MEM_IAH,CO_MEM,0
c-7,c-5,365,OO,PSP,DEN,776,5,6,OO_PSP_DEN,OO_PSP,0
